dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;4;1141;240,0;0,2103
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;4;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;4;2242;440,0;0,1963
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;5;1847;430,0;0,2328
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;5;2242;440,0;0,1963
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;5;1194;250,0;0,2094
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;5;1141;250,0;0,2191
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;6;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;6;1847;450,0;0,2436
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;6;2242;450,0;0,2007
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;6;1141;260,0;0,2279
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;7;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;7;1847;430,0;0,2328
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;7;1141;240,0;0,2103
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;7;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;9;1194;270,0;0,2261
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;9;1141;240,0;0,2103
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;9;1847;400,0;0,2166
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;9;2242;420,0;0,1873
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;10;1847;390,0;0,2112
